,season,celebrity_name,week,total_judge_score,mean_judge_score,n_judges_scored,performed,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry_region,celebrity_age_during_season,results,placement,season_max_week,active_until,elim_week_result,is_withdrew,is_place,eligible,judge_rank,judge_percent
157,3,Mario Lopez,2,21.0,7.0,3,True,Karina Smirnoff,Actor/Actress,California,United States,32,2nd Place,2,10,10.0,,False,True,True,8.0,0.09130434782608696
158,3,Mario Lopez,3,22.0,7.333333333333333,3,True,Karina Smirnoff,Actor/Actress,California,United States,32,2nd Place,2,10,10.0,,False,True,True,5.5,0.10628019323671498
159,3,Mario Lopez,4,29.0,9.666666666666666,3,True,Karina Smirnoff,Actor/Actress,California,United States,32,2nd Place,2,10,10.0,,False,True,True,1.0,0.14646464646464646
160,3,Mario Lopez,5,27.0,9.0,3,True,Karina Smirnoff,Actor/Actress,California,United States,32,2nd Place,2,10,10.0,,False,True,True,2.5,0.14917127071823205
161,3,Mario Lopez,6,28.0,9.333333333333334,3,True,Karina Smirnoff,Actor/Actress,California,United States,32,2nd Place,2,10,10.0,,False,True,True,1.0,0.23728813559322035
162,3,Mario Lopez,7,28.0,9.333333333333334,3,True,Karina Smirnoff,Actor/Actress,California,United States,32,2nd Place,2,10,10.0,,False,True,True,3.0,0.2074074074074074
163,3,Mario Lopez,8,28.5,9.5,3,True,Karina Smirnoff,Actor/Actress,California,United States,32,2nd Place,2,10,10.0,,False,True,True,1.0,0.26146788990825687
164,3,Mario Lopez,9,29.5,9.833333333333334,3,True,Karina Smirnoff,Actor/Actress,California,United States,32,2nd Place,2,10,10.0,,False,True,True,2.0,0.3333333333333333
165,3,Mario Lopez,10,29.666600000000003,9.888866666666667,3,True,Karina Smirnoff,Actor/Actress,California,United States,32,2nd Place,2,10,10.0,,False,True,True,1.5,0.5
166,3,Monique Coleman,1,19.0,6.333333333333333,3,True,Louis van Amstel,Actor/Actress,South Carolina,United States,25,Eliminated Week 8,4,10,8.0,8.0,False,False,True,6.0,0.08962264150943396
167,3,Monique Coleman,2,26.0,8.666666666666666,3,True,Louis van Amstel,Actor/Actress,South Carolina,United States,25,Eliminated Week 8,4,10,8.0,8.0,False,False,True,2.0,0.11304347826086956
168,3,Monique Coleman,3,27.0,9.0,3,True,Louis van Amstel,Actor/Actress,South Carolina,United States,25,Eliminated Week 8,4,10,8.0,8.0,False,False,True,1.5,0.13043478260869565
169,3,Monique Coleman,4,24.0,8.0,3,True,Louis van Amstel,Actor/Actress,South Carolina,United States,25,Eliminated Week 8,4,10,8.0,8.0,False,False,True,5.0,0.12121212121212122
170,3,Monique Coleman,5,27.0,9.0,3,True,Louis van Amstel,Actor/Actress,South Carolina,United States,25,Eliminated Week 8,4,10,8.0,8.0,False,False,True,2.5,0.14917127071823205
171,3,Monique Coleman,6,23.0,7.666666666666667,3,True,Louis van Amstel,Actor/Actress,South Carolina,United States,25,Eliminated Week 8,4,10,8.0,8.0,False,False,True,4.0,0.19491525423728814
172,3,Monique Coleman,7,27.0,9.0,3,True,Louis van Amstel,Actor/Actress,South Carolina,United States,25,Eliminated Week 8,4,10,8.0,8.0,False,False,True,4.0,0.2
173,3,Monique Coleman,8,26.5,8.833333333333334,3,True,Louis van Amstel,Actor/Actress,South Carolina,United States,25,Eliminated Week 8,4,10,8.0,8.0,False,False,True,4.0,0.24311926605504589
174,3,Monique Coleman,9,,,0,False,Louis van Amstel,Actor/Actress,South Carolina,United States,25,Eliminated Week 8,4,10,8.0,8.0,False,False,False,,
175,3,Monique Coleman,10,,,0,False,Louis van Amstel,Actor/Actress,South Carolina,United States,25,Eliminated Week 8,4,10,8.0,8.0,False,False,False,,
176,3,Sara Evans,1,15.0,5.0,3,True,Tony Dovolani,Singer/Rapper,Missouri,United States,35,Withdrew,6,10,5.0,,True,False,True,10.0,0.07075471698113207
177,3,Sara Evans,2,21.0,7.0,3,True,Tony Dovolani,Singer/Rapper,Missouri,United States,35,Withdrew,6,10,5.0,,True,False,True,8.0,0.09130434782608696
178,3,Sara Evans,3,25.0,8.333333333333334,3,True,Tony Dovolani,Singer/Rapper,Missouri,United States,35,Withdrew,6,10,5.0,,True,False,True,3.0,0.12077294685990338
179,3,Sara Evans,4,20.0,6.666666666666667,3,True,Tony Dovolani,Singer/Rapper,Missouri,United States,35,Withdrew,6,10,5.0,,True,False,True,8.0,0.10101010101010101
180,3,Sara Evans,5,24.0,8.0,3,True,Tony Dovolani,Singer/Rapper,Missouri,United States,35,Withdrew,6,10,5.0,,True,False,True,6.5,0.13259668508287292
181,3,Sara Evans,6,,,0,False,Tony Dovolani,Singer/Rapper,Missouri,United States,35,Withdrew,6,10,5.0,,True,False,False,,
182,3,Sara Evans,7,,,0,False,Tony Dovolani,Singer/Rapper,Missouri,United States,35,Withdrew,6,10,5.0,,True,False,False,,
183,3,Sara Evans,8,,,0,False,Tony Dovolani,Singer/Rapper,Missouri,United States,35,Withdrew,6,10,5.0,,True,False,False,,
184,3,Sara Evans,9,,,0,False,Tony Dovolani,Singer/Rapper,Missouri,United States,35,Withdrew,6,10,5.0,,True,False,False,,
185,3,Sara Evans,10,,,0,False,Tony Dovolani,Singer/Rapper,Missouri,United States,35,Withdrew,6,10,5.0,,True,False,False,,
186,3,Shanna Moakler,1,18.0,6.0,3,True,Jesse DeSoto,Model,Rhode Island,United States,31,Eliminated Week 2,10,10,2.0,2.0,False,False,True,7.0,0.08490566037735849
187,3,Shanna Moakler,2,22.0,7.333333333333333,3,True,Jesse DeSoto,Model,Rhode Island,United States,31,Eliminated Week 2,10,10,2.0,2.0,False,False,True,6.0,0.09565217391304348
188,3,Shanna Moakler,3,,,0,False,Jesse DeSoto,Model,Rhode Island,United States,31,Eliminated Week 2,10,10,2.0,2.0,False,False,False,,
189,3,Shanna Moakler,4,,,0,False,Jesse DeSoto,Model,Rhode Island,United States,31,Eliminated Week 2,10,10,2.0,2.0,False,False,False,,
190,3,Shanna Moakler,5,,,0,False,Jesse DeSoto,Model,Rhode Island,United States,31,Eliminated Week 2,10,10,2.0,2.0,False,False,False,,
191,3,Shanna Moakler,6,,,0,False,Jesse DeSoto,Model,Rhode Island,United States,31,Eliminated Week 2,10,10,2.0,2.0,False,False,False,,
192,3,Shanna Moakler,7,,,0,False,Jesse DeSoto,Model,Rhode Island,United States,31,Eliminated Week 2,10,10,2.0,2.0,False,False,False,,
193,3,Shanna Moakler,8,,,0,False,Jesse DeSoto,Model,Rhode Island,United States,31,Eliminated Week 2,10,10,2.0,2.0,False,False,False,,
194,3,Shanna Moakler,9,,,0,False,Jesse DeSoto,Model,Rhode Island,United States,31,Eliminated Week 2,10,10,2.0,2.0,False,False,False,,
195,3,Shanna Moakler,10,,,0,False,Jesse DeSoto,Model,Rhode Island,United States,31,Eliminated Week 2,10,10,2.0,2.0,False,False,False,,
196,3,Tucker Carlson,1,12.0,4.0,3,True,Elena Grinenko,TV Personality,California,United States,37,Eliminated Week 1,11,10,1.0,1.0,False,False,True,11.0,0.05660377358490566
197,3,Tucker Carlson,2,,,0,False,Elena Grinenko,TV Personality,California,United States,37,Eliminated Week 1,11,10,1.0,1.0,False,False,False,,
198,3,Tucker Carlson,3,,,0,False,Elena Grinenko,TV Personality,California,United States,37,Eliminated Week 1,11,10,1.0,1.0,False,False,False,,
199,3,Tucker Carlson,4,,,0,False,Elena Grinenko,TV Personality,California,United States,37,Eliminated Week 1,11,10,1.0,1.0,False,False,False,,
200,3,Tucker Carlson,5,,,0,False,Elena Grinenko,TV Personality,California,United States,37,Eliminated Week 1,11,10,1.0,1.0,False,False,False,,
201,3,Tucker Carlson,6,,,0,False,Elena Grinenko,TV Personality,California,United States,37,Eliminated Week 1,11,10,1.0,1.0,False,False,False,,
202,3,Tucker Carlson,7,,,0,False,Elena Grinenko,TV Personality,California,United States,37,Eliminated Week 1,11,10,1.0,1.0,False,False,False,,
203,3,Tucker Carlson,8,,,0,False,Elena Grinenko,TV Personality,California,United States,37,Eliminated Week 1,11,10,1.0,1.0,False,False,False,,
204,3,Tucker Carlson,9,,,0,False,Elena Grinenko,TV Personality,California,United States,37,Eliminated Week 1,11,10,1.0,1.0,False,False,False,,
205,3,Tucker Carlson,10,,,0,False,Elena Grinenko,TV Personality,California,United States,37,Eliminated Week 1,11,10,1.0,1.0,False,False,False,,
206,3,Vivica A. Fox,1,22.0,7.333333333333333,3,True,Nick Kosovich,Actor/Actress,Indiana,United States,42,Eliminated Week 4,8,10,4.0,4.0,False,False,True,3.5,0.10377358490566038
207,3,Vivica A. Fox,2,24.0,8.0,3,True,Nick Kosovich,Actor/Actress,Indiana,United States,42,Eliminated Week 4,8,10,4.0,4.0,False,False,True,3.5,0.10434782608695652
208,3,Vivica A. Fox,3,27.0,9.0,3,True,Nick Kosovich,Actor/Actress,Indiana,United States,42,Eliminated Week 4,8,10,4.0,4.0,False,False,True,1.5,0.13043478260869565
209,3,Vivica A. Fox,4,24.0,8.0,3,True,Nick Kosovich,Actor/Actress,Indiana,United States,42,Eliminated Week 4,8,10,4.0,4.0,False,False,True,5.0,0.12121212121212122
210,3,Vivica A. Fox,5,,,0,False,Nick Kosovich,Actor/Actress,Indiana,United States,42,Eliminated Week 4,8,10,4.0,4.0,False,False,False,,
211,3,Vivica A. Fox,6,,,0,False,Nick Kosovich,Actor/Actress,Indiana,United States,42,Eliminated Week 4,8,10,4.0,4.0,False,False,False,,
212,3,Vivica A. Fox,7,,,0,False,Nick Kosovich,Actor/Actress,Indiana,United States,42,Eliminated Week 4,8,10,4.0,4.0,False,False,False,,
213,3,Vivica A. Fox,8,,,0,False,Nick Kosovich,Actor/Actress,Indiana,United States,42,Eliminated Week 4,8,10,4.0,4.0,False,False,False,,
214,3,Vivica A. Fox,9,,,0,False,Nick Kosovich,Actor/Actress,Indiana,United States,42,Eliminated Week 4,8,10,4.0,4.0,False,False,False,,
215,3,Vivica A. Fox,10,,,0,False,Nick Kosovich,Actor/Actress,Indiana,United States,42,Eliminated Week 4,8,10,4.0,4.0,False,False,False,,
216,3,Willa Ford,1,22.0,7.333333333333333,3,True,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,25,Eliminated Week 5,7,10,5.0,5.0,False,False,True,3.5,0.10377358490566038
217,3,Willa Ford,2,23.0,7.666666666666667,3,True,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,25,Eliminated Week 5,7,10,5.0,5.0,False,False,True,5.0,0.1
218,3,Willa Ford,3,22.0,7.333333333333333,3,True,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,25,Eliminated Week 5,7,10,5.0,5.0,False,False,True,5.5,0.10628019323671498
219,3,Willa Ford,4,28.0,9.333333333333334,3,True,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,25,Eliminated Week 5,7,10,5.0,5.0,False,False,True,2.0,0.1414141414141414
220,3,Willa Ford,5,27.0,9.0,3,True,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,25,Eliminated Week 5,7,10,5.0,5.0,False,False,True,2.5,0.14917127071823205
221,3,Willa Ford,6,,,0,False,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,25,Eliminated Week 5,7,10,5.0,5.0,False,False,False,,
222,3,Willa Ford,7,,,0,False,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,25,Eliminated Week 5,7,10,5.0,5.0,False,False,False,,
223,3,Willa Ford,8,,,0,False,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,25,Eliminated Week 5,7,10,5.0,5.0,False,False,False,,
224,3,Willa Ford,9,,,0,False,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,25,Eliminated Week 5,7,10,5.0,5.0,False,False,False,,
225,3,Willa Ford,10,,,0,False,Maksim Chmerkoskiy,Singer/Rapper,Florida,United States,25,Eliminated Week 5,7,10,5.0,5.0,False,False,False,,
226,4,Apolo Anton Ohno,1,21.0,7.0,3,True,Julianne Hough,Athlete,Washington,United States,24,1st Place,1,10,10.0,,False,True,True,3.5,0.10194174757281553
227,4,Apolo Anton Ohno,2,26.0,8.666666666666666,3,True,Julianne Hough,Athlete,Washington,United States,24,1st Place,1,10,10.0,,False,True,True,2.0,0.10612244897959183
228,4,Apolo Anton Ohno,3,23.0,7.666666666666667,3,True,Julianne Hough,Athlete,Washington,United States,24,1st Place,1,10,10.0,,False,True,True,5.0,0.10550458715596331
229,4,Apolo Anton Ohno,4,26.0,8.666666666666666,3,True,Julianne Hough,Athlete,Washington,United States,24,1st Place,1,10,10.0,,False,True,True,2.0,0.1368421052631579
230,4,Apolo Anton Ohno,5,30.0,10.0,3,True,Julianne Hough,Athlete,Washington,United States,24,1st Place,1,10,10.0,,False,True,True,1.0,0.17045454545454544
231,4,Apolo Anton Ohno,6,28.0,9.333333333333334,3,True,Julianne Hough,Athlete,Washington,United States,24,1st Place,1,10,10.0,,False,True,True,1.5,0.16470588235294117
232,4,Apolo Anton Ohno,7,27.0,9.0,3,True,Julianne Hough,Athlete,Washington,United States,24,1st Place,1,10,10.0,,False,True,True,3.5,0.17475728155339806
233,4,Apolo Anton Ohno,8,29.0,9.666666666666666,3,True,Julianne Hough,Athlete,Washington,United States,24,1st Place,1,10,10.0,,False,True,True,1.0,0.23107569721115537
234,4,Apolo Anton Ohno,9,29.5,9.833333333333334,3,True,Julianne Hough,Athlete,Washington,United States,24,1st Place,1,10,10.0,,False,True,True,3.0,0.2489451476793249
235,4,Apolo Anton Ohno,10,29.3332,9.777733333333334,3,True,Julianne Hough,Athlete,Washington,United States,24,1st Place,1,10,10.0,,False,True,True,1.0,0.3397685007685367
236,4,Billy Ray Cyrus,1,13.0,4.333333333333333,3,True,Karina Smirnoff,Singer/Rapper,Kentucky,United States,45,Eliminated Week 8,5,10,8.0,8.0,False,False,True,11.0,0.06310679611650485
237,4,Billy Ray Cyrus,2,21.0,7.0,3,True,Karina Smirnoff,Singer/Rapper,Kentucky,United States,45,Eliminated Week 8,5,10,8.0,8.0,False,False,True,7.5,0.08571428571428572
238,4,Billy Ray Cyrus,3,21.0,7.0,3,True,Karina Smirnoff,Singer/Rapper,Kentucky,United States,45,Eliminated Week 8,5,10,8.0,8.0,False,False,True,7.0,0.0963302752293578
239,4,Billy Ray Cyrus,4,21.0,7.0,3,True,Karina Smirnoff,Singer/Rapper,Kentucky,United States,45,Eliminated Week 8,5,10,8.0,8.0,False,False,True,5.5,0.11052631578947368
240,4,Billy Ray Cyrus,5,17.0,5.666666666666667,3,True,Karina Smirnoff,Singer/Rapper,Kentucky,United States,45,Eliminated Week 8,5,10,8.0,8.0,False,False,True,7.0,0.09659090909090909
241,4,Billy Ray Cyrus,6,21.0,7.0,3,True,Karina Smirnoff,Singer/Rapper,Kentucky,United States,45,Eliminated Week 8,5,10,8.0,8.0,False,False,True,6.0,0.12352941176470589
242,4,Billy Ray Cyrus,7,19.0,6.333333333333333,3,True,Karina Smirnoff,Singer/Rapper,Kentucky,United States,45,Eliminated Week 8,5,10,8.0,8.0,False,False,True,6.0,0.12297734627831715
243,4,Billy Ray Cyrus,8,19.0,6.333333333333333,3,True,Karina Smirnoff,Singer/Rapper,Kentucky,United States,45,Eliminated Week 8,5,10,8.0,8.0,False,False,True,5.0,0.15139442231075698
244,4,Billy Ray Cyrus,9,,,0,False,Karina Smirnoff,Singer/Rapper,Kentucky,United States,45,Eliminated Week 8,5,10,8.0,8.0,False,False,False,,
245,4,Billy Ray Cyrus,10,,,0,False,Karina Smirnoff,Singer/Rapper,Kentucky,United States,45,Eliminated Week 8,5,10,8.0,8.0,False,False,False,,
246,4,Clyde Drexler,1,16.0,5.333333333333333,3,True,Elena Grinenko,Athlete,Louisiana,United States,44,Eliminated Week 5,8,10,5.0,5.0,False,False,True,9.0,0.07766990291262135
247,4,Clyde Drexler,2,18.0,6.0,3,True,Elena Grinenko,Athlete,Louisiana,United States,44,Eliminated Week 5,8,10,5.0,5.0,False,False,True,11.0,0.07346938775510205
248,4,Clyde Drexler,3,16.0,5.333333333333333,3,True,Elena Grinenko,Athlete,Louisiana,United States,44,Eliminated Week 5,8,10,5.0,5.0,False,False,True,10.0,0.07339449541284404
249,4,Clyde Drexler,4,15.0,5.0,3,True,Elena Grinenko,Athlete,Louisiana,United States,44,Eliminated Week 5,8,10,5.0,5.0,False,False,True,9.0,0.07894736842105263
250,4,Clyde Drexler,5,13.0,4.333333333333333,3,True,Elena Grinenko,Athlete,Louisiana,United States,44,Eliminated Week 5,8,10,5.0,5.0,False,False,True,8.0,0.07386363636363637
251,4,Clyde Drexler,6,,,0,False,Elena Grinenko,Athlete,Louisiana,United States,44,Eliminated Week 5,8,10,5.0,5.0,False,False,False,,
252,4,Clyde Drexler,7,,,0,False,Elena Grinenko,Athlete,Louisiana,United States,44,Eliminated Week 5,8,10,5.0,5.0,False,False,False,,
253,4,Clyde Drexler,8,,,0,False,Elena Grinenko,Athlete,Louisiana,United States,44,Eliminated Week 5,8,10,5.0,5.0,False,False,False,,
254,4,Clyde Drexler,9,,,0,False,Elena Grinenko,Athlete,Louisiana,United States,44,Eliminated Week 5,8,10,5.0,5.0,False,False,False,,
255,4,Clyde Drexler,10,,,0,False,Elena Grinenko,Athlete,Louisiana,United States,44,Eliminated Week 5,8,10,5.0,5.0,False,False,False,,
256,4,Heather Mills,1,18.0,6.0,3,True,Jonathan Roberts,Model,,England,39,Eliminated Week 6,7,10,6.0,6.0,False,False,True,7.0,0.08737864077669903
257,4,Heather Mills,2,24.0,8.0,3,True,Jonathan Roberts,Model,,England,39,Eliminated Week 6,7,10,6.0,6.0,False,False,True,3.5,0.09795918367346938
258,4,Heather Mills,3,24.0,8.0,3,True,Jonathan Roberts,Model,,England,39,Eliminated Week 6,7,10,6.0,6.0,False,False,True,2.5,0.11009174311926606
259,4,Heather Mills,4,23.0,7.666666666666667,3,True,Jonathan Roberts,Model,,England,39,Eliminated Week 6,7,10,6.0,6.0,False,False,True,4.0,0.12105263157894737
260,4,Heather Mills,5,21.0,7.0,3,True,Jonathan Roberts,Model,,England,39,Eliminated Week 6,7,10,6.0,6.0,False,False,True,5.0,0.11931818181818182
261,4,Heather Mills,6,23.0,7.666666666666667,3,True,Jonathan Roberts,Model,,England,39,Eliminated Week 6,7,10,6.0,6.0,False,False,True,5.0,0.13529411764705881
262,4,Heather Mills,7,,,0,False,Jonathan Roberts,Model,,England,39,Eliminated Week 6,7,10,6.0,6.0,False,False,False,,
263,4,Heather Mills,8,,,0,False,Jonathan Roberts,Model,,England,39,Eliminated Week 6,7,10,6.0,6.0,False,False,False,,
264,4,Heather Mills,9,,,0,False,Jonathan Roberts,Model,,England,39,Eliminated Week 6,7,10,6.0,6.0,False,False,False,,
265,4,Heather Mills,10,,,0,False,Jonathan Roberts,Model,,England,39,Eliminated Week 6,7,10,6.0,6.0,False,False,False,,
266,4,Ian Ziering,1,21.0,7.0,3,True,Cheryl Burke,Actor/Actress,New Jersey,United States,42,Eliminated Week 9,4,10,9.0,9.0,False,False,True,3.5,0.10194174757281553
267,4,Ian Ziering,2,22.0,7.333333333333333,3,True,Cheryl Burke,Actor/Actress,New Jersey,United States,42,Eliminated Week 9,4,10,9.0,9.0,False,False,True,5.0,0.08979591836734693
268,4,Ian Ziering,3,24.0,8.0,3,True,Cheryl Burke,Actor/Actress,New Jersey,United States,42,Eliminated Week 9,4,10,9.0,9.0,False,False,True,2.5,0.11009174311926606
269,4,Ian Ziering,4,24.0,8.0,3,True,Cheryl Burke,Actor/Actress,New Jersey,United States,42,Eliminated Week 9,4,10,9.0,9.0,False,False,True,3.0,0.12631578947368421
270,4,Ian Ziering,5,24.0,8.0,3,True,Cheryl Burke,Actor/Actress,New Jersey,United States,42,Eliminated Week 9,4,10,9.0,9.0,False,False,True,4.0,0.13636363636363635
271,4,Ian Ziering,6,24.0,8.0,3,True,Cheryl Burke,Actor/Actress,New Jersey,United States,42,Eliminated Week 9,4,10,9.0,9.0,False,False,True,4.0,0.1411764705882353
272,4,Ian Ziering,7,27.0,9.0,3,True,Cheryl Burke,Actor/Actress,New Jersey,United States,42,Eliminated Week 9,4,10,9.0,9.0,False,False,True,3.5,0.17475728155339806
273,4,Ian Ziering,8,23.5,7.833333333333333,3,True,Cheryl Burke,Actor/Actress,New Jersey,United States,42,Eliminated Week 9,4,10,9.0,9.0,False,False,True,4.0,0.18725099601593626
274,4,Ian Ziering,9,29.0,9.666666666666666,3,True,Cheryl Burke,Actor/Actress,New Jersey,United States,42,Eliminated Week 9,4,10,9.0,9.0,False,False,True,4.0,0.24472573839662448
275,4,Ian Ziering,10,,,0,False,Cheryl Burke,Actor/Actress,New Jersey,United States,42,Eliminated Week 9,4,10,9.0,9.0,False,False,False,,
276,4,Joey Fatone,1,24.0,8.0,3,True,Kym Johnson,Singer/Rapper,New York,United States,30,2nd Place,2,10,10.0,,False,True,True,1.0,0.11650485436893204
277,4,Joey Fatone,2,24.0,8.0,3,True,Kym Johnson,Singer/Rapper,New York,United States,30,2nd Place,2,10,10.0,,False,True,True,3.5,0.09795918367346938
278,4,Joey Fatone,3,24.0,8.0,3,True,Kym Johnson,Singer/Rapper,New York,United States,30,2nd Place,2,10,10.0,,False,True,True,2.5,0.11009174311926606
279,4,Joey Fatone,4,28.0,9.333333333333334,3,True,Kym Johnson,Singer/Rapper,New York,United States,30,2nd Place,2,10,10.0,,False,True,True,1.0,0.14736842105263157
280,4,Joey Fatone,5,25.0,8.333333333333334,3,True,Kym Johnson,Singer/Rapper,New York,United States,30,2nd Place,2,10,10.0,,False,True,True,3.0,0.14204545454545456
281,4,Joey Fatone,6,27.0,9.0,3,True,Kym Johnson,Singer/Rapper,New York,United States,30,2nd Place,2,10,10.0,,False,True,True,3.0,0.1588235294117647
282,4,Joey Fatone,7,29.5,9.833333333333334,3,True,Kym Johnson,Singer/Rapper,New York,United States,30,2nd Place,2,10,10.0,,False,True,True,1.5,0.19093851132686085
283,4,Joey Fatone,8,27.5,9.166666666666666,3,True,Kym Johnson,Singer/Rapper,New York,United States,30,2nd Place,2,10,10.0,,False,True,True,2.0,0.21912350597609562
284,4,Joey Fatone,9,30.0,10.0,3,True,Kym Johnson,Singer/Rapper,New York,United States,30,2nd Place,2,10,10.0,,False,True,True,1.5,0.25316455696202533
285,4,Joey Fatone,10,28.6665,9.5555,3,True,Kym Johnson,Singer/Rapper,New York,United States,30,2nd Place,2,10,10.0,,False,True,True,2.0,0.33204606818489824
286,4,John Ratzenberger,1,17.0,5.666666666666667,3,True,Edyta Sliwinska,Actor/Actress,Connecticut,United States,59,Eliminated Week 7,6,10,7.0,7.0,False,False,True,8.0,0.0825242718446602
287,4,John Ratzenberger,2,21.0,7.0,3,True,Edyta Sliwinska,Actor/Actress,Connecticut,United States,59,Eliminated Week 7,6,10,7.0,7.0,False,False,True,7.5,0.08571428571428572
288,4,John Ratzenberger,3,20.0,6.666666666666667,3,True,Edyta Sliwinska,Actor/Actress,Connecticut,United States,59,Eliminated Week 7,6,10,7.0,7.0,False,False,True,9.0,0.09174311926605505
289,4,John Ratzenberger,4,16.0,5.333333333333333,3,True,Edyta Sliwinska,Actor/Actress,Connecticut,United States,59,Eliminated Week 7,6,10,7.0,7.0,False,False,True,7.5,0.08421052631578947
290,4,John Ratzenberger,5,18.0,6.0,3,True,Edyta Sliwinska,Actor/Actress,Connecticut,United States,59,Eliminated Week 7,6,10,7.0,7.0,False,False,True,6.0,0.10227272727272728
